artikel_id;udbud_id;url;udd6;Titel;Educational_Category;displaydocclass;kaldenavn;hovedinst;hovedinsttx;instkommune;instkommunetx;instregion;instregiontx;afbrud_statusaar;afbrud_n;afbrud;afbrud_aggr;timetal_statusaar;timetal_OfSupervision;timetal_WithFewStudents;timetal_WithManyStudents;branche_statusaar;branche_n;branchepct1;branchepct2;branchepct3;branchepct4;branchetxt1;branchetxt2;branchetxt3;branchetxt4;offt_privat;ledighed_nyudd_statusaar;ledighed_nyudd_n;ledighed_nyudd;ledighed_nyudd_aggr;maanedloen_nyudd_statusaar;maanedloen_nyudd_n;maanedloen_nyudd;maanedloenp25_nyudd;maanedloenp75_nyudd;maanedloen_nyudd_aggr;ledighed_10aar_statusaar;ledighed_10aar_n;ledighed_10aar;ledighed_10aar_aggr;maanedloen_10aar_statusaar;maanedloen_10aar_n;maanedloen_10aar;maanedloenp25_10aar;maanedloenp75_10aar;maanedloen_10aar_aggr;studbesvarelser_antal;studbesvarelser_pct;fagligmiljo_statusaar;fagligmiljo_n;fagligmiljo_ntotal;fagligmiljo_likert;arbmedstud_statusaar;arbmedstud_n;arbmedstud_ntotal;arbmedstud_likert;medstuderende_n;medstuderende_ntotal;medstuderende_likert;medstuderende_statusaar;socialtmiljo_statusaar;socialtmiljo_n;socialtmiljo_ntotal;socialtmiljo_likert;tidsforbrug_p50;tidsforbrug_undv_pct;tidsforbrug_n;tidsforbrug_arbejde;tidsforbrug_arbejde_n;tidsforbrug_studjob_pct;udb_undervisning_statusaar;udbytte_undervisning_n;udbytte_undervisning_ntotal;udbytte_undervisning_likert;uddaktivitet_opgaver_pct;uddaktivitet_praktik_pct;uddaktivitet_statusaar;uddaktivitet_udlandsophold_pct;uddaktivitet_undervisning_pct;und_engagerede_statusaar;undervisere_engagerede_n;undervisere_engagerede_ntotal;undervisere_engagerede_likert;und_feedback_statusaar;undervisere_feedback_n;undervisere_feedback_ntotal;undervisere_feedback_likert;und_hjaelp_statusaar;undervisere_hjaelp_n;undervisere_hjaelp_ntotal;undervisere_hjaelp_likert;und_kontakt_statusaar;undervisere_kontakt_n;undervisere_kontakt_ntotal;undervisere_kontakt_likert;undervisningsform_statusaar;undervisningsform_n;undervisningsform_p1;undervisningsform_p2;undervisningsform_p3;undervisningsform_p4;undervisningsform_p5;ensom_statusaar;ensom_n;ensom_ntotal;ensom_likert;ensom_altid;ensom_ofte;ensom_nogle;ensom_sjaeldent;ensom_aldrig;stress_daglig_statusaar;stress_daglig_n;stress_daglig_ntotal;stress_daglig_likert;stress_daglig_altid;stress_daglig_ofte;stress_daglig_nogle;stress_daglig_sjaeldent;stress_daglig_aldrig;tilpas_statusaar;tilpas_n;tilpas_ntotal;tilpas_likert;dimbesvarelser_antal;dimbesvarelser_pct;foerstejob_statusaar;foerstejob_n;foerstejob1pct;foerstejob1tx;foerstejob2pct;foerstejob2tx;foerstejob3pct;foerstejob3tx;foerstejob4pct;foerstejob4tx;arbejdsform_statusaar;arbejdsform_n;arbejdsform_fastedagtimer_pct;arbejdsform_faste_aften_nat_pct;arbejdsform_fleksible_pct;arbejdsform_skiftende_pct;arbejdsform_tilretteselv_pct;arbejdsform_andet_pct;arbejdsform_andet_pct2;arbejdstid_statusaar;arbejdstid_n;arbejdstid_timer;jobskabende_statusaar;jobskabende_n;jobskabende_p1;jobskabende_p2;jobskabende_p3;jobskabende_p4;jobskabende_p5;kompetencerudd_statusaar;kompetencerudd_n;kompetencerudd_p1;kompetencerudd_p2;kompetencerudd_p3;kompetencerudd_p4;kompetencerudd_p5;rel_over_udd_job_statusaar;relevans_overens_udd_job_n;relevans_overens_udd_job_ntotal;relevans_overens_udd_job_likert;ruster_til_job_statusaar;ruster_til_job_n;ruster_til_job_ntotal;ruster_til_job_likert;udlandet_statusaar;udlandet_n;udlandet_dk25_pct;udlandet_dk_pct;udlandet_udlandet_pct;hyppigsteid1;hyppigsteid2;hyppigsteid3;hyppigstepct1;hyppigstepct2;hyppigstepct3;hyppigstetx1;hyppigstetx2;hyppigstetx3;hyppigste_statusaar;hyppigste_n
udb2-kanditlaeringogomstilling;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/it-laering-og-organisatorisk-omstilling;309862, 769862, 769962;It, læring og organisatorisk omstilling;Universitetsuddannelser;Kandidatuddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;78;5;;E2024F2025;78;106;0;202111-202311;276;21;21;16;41;Undervisning;Sundhed og socialvæsen;Offentlig administration, forsvar og politi;Øvrige brancher;43;202104-202412;53;7;;202101-202312;28;37.250;32.300;39.150;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;;;;;;;Ingen data;;;;25,00;16,67;E2024F2025;0,00;58,33;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kanditlaeringogomstilling;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/it-laering-og-organisatorisk-omstilling;309862, 769862, 769962;It, læring og organisatorisk omstilling;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;236;5;;E2024F2025;77;53;48;202111-202311;1118;22;18;18;42;Information og kommunikation;Offentlig administration, forsvar og politi;Undervisning;Øvrige brancher;54;202104-202412;173;6;;202101-202312;100;39.150;34.800;44.000;;Ingen data;;;;Ingen data;;;;;;61;37;202310-202312;56;56;3,96;202310-202312;59;59;4,17;59;59;3,92;202310-202312;202310-202312;55;56;3,82;37,0;37;55;15,0;35;91;202310-202312;59;59;3,42;25,00;16,67;E2024F2025;0,00;58,33;202310-202312;57;57;3,95;202310-202312;58;58;3,66;202310-202312;55;57;3,56;202310-202312;54;57;4,19;202310-202312;61;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Gruppearbejde (læsegruppe, studiegruppe);Klasseundervisning (holdundervisning);Forelæsninger;202310-202312;56;56;4,05;0,00;7,00;23,00;27,00;43,00;202310-202312;56;56;3,77;2,00;18,00;21,00;20,00;39,00;202310-202312;55;56;3,89;28;25;202310-202312;23;61;Jeg søgte og blev ansat efter et stillingsopslag;13;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;9;Jeg fik job gennem mit netværk;9;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;202310-202312;23;13;0;48;0;39;0;0;202310-202312;23;38;202310-202312;23;Studiejob;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller privat virksomhed);Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Afsluttende opgave (projekt/speciale);202310-202312;22;Tilegnelse af ny viden;Menneskelige kompetencer;IT-færdigheder;Analytiske kompetencer;Forretningsforståelse;202310-202312;23;23;3,74;202310-202312;23;23;3,83;202310-202312;23;0;100;0;;;;;;;;;;Ingen data;
udb2-kanditledelse;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/samfundsvidenskabeligekandidatuddannelser/oevrigesamfundsvidenskab/it-ledelse;835062;It-ledelse;Universitetsuddannelser;Kandidatuddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;192;3;;E2024F2025;55;0;122;202111-202311;1193;41;15;13;32;Information og kommunikation;Offentlig administration, forsvar og politi;Videnservice;Øvrige brancher;77;202104-202412;173;6;;202101-202312;105;41.700;38.000;45.700;;202104-202412;47;1;;202101-202312;44;61.600;50.750;70.800;;27;20;202310-202312;18;18;4,39;202310-202312;22;22;4,32;22;22;4,41;202310-202312;202310-202312;18;18;4,06;31,5;53;16;10,0;14;74;202310-202312;25;25;4,12;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;19;19;4,58;202310-202312;17;20;3,65;202310-202312;19;19;4,21;202310-202312;19;19;4,37;202310-202312;27;Projektarbejde (både individuelt og i grupper);Forelæsninger;Klasseundervisning (holdundervisning);Selvstudie (forberedelse, læsning, hjemmeopgaver);Gruppearbejde (læsegruppe, studiegruppe);202310-202312;17;17;3,88;0,00;6,00;29,00;35,00;29,00;202310-202312;17;17;3,94;0,00;6,00;24,00;41,00;29,00;202310-202312;18;18;4,22;26;21;202310-202312;24;50;Jeg søgte og blev ansat efter et stillingsopslag;17;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;13;Andet;8;Jeg fik job gennem mit netværk;202310-202312;24;25;0;58;0;17;0;0;202310-202312;24;40;202310-202312;24;De kompetencer, jeg fik fra uddannelsen;Studiejob;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Jeg har den uddannelse, som er en forudsætning for jobbet;Gode karakterer;202310-202312;23;Forretningsforståelse;IT-færdigheder;Tilegnelse af ny viden;Formidlingsevner;Tekniske kompetencer;202310-202312;24;24;3,75;202310-202312;24;24;3,96;202310-202312;24;4;96;0;;;;;;;;;;Ingen data;
udb2-kanditledelse;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/samfundsvidenskabeligekandidatuddannelser/oevrigesamfundsvidenskab/it-ledelse;835062;It-ledelse;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;192;3;;E2024F2025;55;0;122;202111-202311;1193;41;15;13;32;Information og kommunikation;Offentlig administration, forsvar og politi;Videnservice;Øvrige brancher;77;202104-202412;173;6;;202101-202312;105;41.700;38.000;45.700;;202104-202412;47;1;;202101-202312;44;61.600;50.750;70.800;;27;20;202310-202312;18;18;4,39;202310-202312;22;22;4,32;22;22;4,41;202310-202312;202310-202312;18;18;4,06;31,5;53;16;10,0;14;74;202310-202312;25;25;4,12;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;19;19;4,58;202310-202312;17;20;3,65;202310-202312;19;19;4,21;202310-202312;19;19;4,37;202310-202312;27;Projektarbejde (både individuelt og i grupper);Forelæsninger;Klasseundervisning (holdundervisning);Selvstudie (forberedelse, læsning, hjemmeopgaver);Gruppearbejde (læsegruppe, studiegruppe);202310-202312;17;17;3,88;0,00;6,00;29,00;35,00;29,00;202310-202312;17;17;3,94;0,00;6,00;24,00;41,00;29,00;202310-202312;18;18;4,22;26;21;202310-202312;24;50;Jeg søgte og blev ansat efter et stillingsopslag;17;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;13;Andet;8;Jeg fik job gennem mit netværk;202310-202312;24;25;0;58;0;17;0;0;202310-202312;24;40;202310-202312;24;De kompetencer, jeg fik fra uddannelsen;Studiejob;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Jeg har den uddannelse, som er en forudsætning for jobbet;Gode karakterer;202310-202312;23;Forretningsforståelse;IT-færdigheder;Tilegnelse af ny viden;Formidlingsevner;Tekniske kompetencer;202310-202312;24;24;3,75;202310-202312;24;24;3,96;202310-202312;24;4;96;0;;;;;;;;;;Ingen data;
udb2-kanditmultimedier;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/interaktive-digitale-medier;309662;Interaktive digitale medier;Universitetsuddannelser;Kandidatuddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;70;3;;E2024F2025;102;110;0;202111-202311;695;32;15;13;40;Information og kommunikation;Videnservice;Handel;Øvrige brancher;79;202104-202412;81;26;;202101-202312;51;32.500;28.600;36.400;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;;;;;;;Ingen data;;;;25,00;25,00;E2024F2025;0,00;50,00;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kanditmultimedier;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/interaktive-digitale-medier;309662;Interaktive digitale medier;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;70;3;;E2024F2025;102;110;0;202111-202311;695;32;15;13;40;Information og kommunikation;Videnservice;Handel;Øvrige brancher;79;202104-202412;81;26;;202101-202312;51;32.500;28.600;36.400;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;;;;;;;Ingen data;;;;25,00;25,00;E2024F2025;0,00;50,00;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kanditmultimedietek;101530;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/oevrigetekniskvidenskab/games;626662;Games;Universitetsuddannelser;Kandidatuddannelse;;101530;IT-Universitetet i København;101;København;1084;Hovedstaden;202110-202409;161;4;;E2024F2025;20;131;93;202111-202311;1575;61;7;6;26;Information og kommunikation;Undervisning;Industri;Øvrige brancher;86;202104-202412;127;13;;202101-202312;66;38.750;27.700;45.900;;202104-202412;142;1;;202101-202312;64;49.650;38.100;62.850;;39;33;202310-202312;33;34;4,24;202310-202312;36;36;4,03;36;36;4,19;202310-202312;202310-202312;32;34;4,63;38,0;45;31;12,0;13;100;202310-202312;35;36;4,06;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;36;36;4,58;202310-202312;36;36;4,17;202310-202312;36;36;4,17;202310-202312;36;36;4,44;202310-202312;39;Projektarbejde (både individuelt og i grupper);Forelæsninger;Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);202310-202312;31;32;3,45;0,00;13,00;45,00;26,00;16,00;202310-202312;31;32;3,16;10,00;16,00;29,00;39,00;6,00;202310-202312;34;34;4,35;36;39;202310-202312;35;34;Jeg søgte og blev ansat efter et stillingsopslag;26;Jeg fik job gennem mit netværk;14;Jeg blev headhuntet;9;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202310-202312;35;23;0;63;3;11;0;3;202310-202312;35;36;202310-202312;35;De kompetencer, jeg fik fra uddannelsen;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Studiejob;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller privat virksomhed);Jeg har den uddannelse, som er en forudsætning for jobbet;202310-202312;35;Tilegnelse af ny viden;IT-færdigheder;Tekniske kompetencer;Evnen til at samarbejde;Tværfaglige og projektorienterede kompetencer;202310-202312;34;35;3,50;202310-202312;35;35;3,66;202310-202312;35;3;89;9;;;;;;;;;;Ingen data;
udb2-kanditmultimedietek;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/oevrigetekniskvidenskab/games;626662;Games;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;161;4;;E2024F2025;20;131;93;202111-202311;1575;61;7;6;26;Information og kommunikation;Undervisning;Industri;Øvrige brancher;86;202104-202412;127;13;;202101-202312;66;38.750;27.700;45.900;;202104-202412;142;1;;202101-202312;64;49.650;38.100;62.850;;39;33;202310-202312;33;34;4,24;202310-202312;36;36;4,03;36;36;4,19;202310-202312;202310-202312;32;34;4,63;38,0;45;31;12,0;13;100;202310-202312;35;36;4,06;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;36;36;4,58;202310-202312;36;36;4,17;202310-202312;36;36;4,17;202310-202312;36;36;4,44;202310-202312;39;Projektarbejde (både individuelt og i grupper);Forelæsninger;Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);202310-202312;31;32;3,45;0,00;13,00;45,00;26,00;16,00;202310-202312;31;32;3,16;10,00;16,00;29,00;39,00;6,00;202310-202312;34;34;4,35;36;39;202310-202312;35;34;Jeg søgte og blev ansat efter et stillingsopslag;26;Jeg fik job gennem mit netværk;14;Jeg blev headhuntet;9;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202310-202312;35;23;0;63;3;11;0;3;202310-202312;35;36;202310-202312;35;De kompetencer, jeg fik fra uddannelsen;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Studiejob;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller privat virksomhed);Jeg har den uddannelse, som er en forudsætning for jobbet;202310-202312;35;Tilegnelse af ny viden;IT-færdigheder;Tekniske kompetencer;Evnen til at samarbejde;Tværfaglige og projektorienterede kompetencer;202310-202312;34;35;3,50;202310-202312;35;35;3,66;202310-202312;35;3;89;9;;;;;;;;;;Ingen data;
udb2-kanditoplevelsesdesign;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/oplevelsesdesign;309362;Oplevelsesdesign;Universitetsuddannelser;Kandidatuddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;52;12;;E2024F2025;102;124;0;202111-202311;405;26;18;9;47;Information og kommunikation;Handel;Videnservice;Øvrige brancher;83;202104-202412;62;25;;202101-202312;36;31.850;28.550;35.350;;Ingen data;;;;Ingen data;;;;;;13;46;202310-202312;12;12;3,92;202310-202312;13;13;4,31;13;13;4,08;202310-202312;202310-202312;12;12;3,50;34,5;49;12;;;;202310-202312;13;13;3,69;25,00;25,00;E2024F2025;0,00;50,00;202310-202312;12;12;4,42;202310-202312;12;13;3,33;202310-202312;12;12;3,50;202310-202312;12;12;3,33;202310-202312;13;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);202310-202312;11;11;3,64;0,00;9,00;27,00;55,00;9,00;202310-202312;10;11;3,70;0,00;10,00;30,00;40,00;20,00;202310-202312;12;12;3,92;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kanditoplevelsesdesign;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/oplevelsesdesign;309362;Oplevelsesdesign;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;52;12;;E2024F2025;102;124;0;202111-202311;405;26;18;9;47;Information og kommunikation;Handel;Videnservice;Øvrige brancher;83;202104-202412;62;25;;202101-202312;36;31.850;28.550;35.350;;Ingen data;;;;Ingen data;;;;;;13;46;202310-202312;12;12;3,92;202310-202312;13;13;4,31;13;13;4,08;202310-202312;202310-202312;12;12;3,50;34,5;49;12;;;;202310-202312;13;13;3,69;25,00;25,00;E2024F2025;0,00;50,00;202310-202312;12;12;4,42;202310-202312;12;13;3,33;202310-202312;12;12;3,50;202310-202312;12;12;3,33;202310-202312;13;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);202310-202312;11;11;3,64;0,00;9,00;27,00;55,00;9,00;202310-202312;10;11;3,70;0,00;10,00;30,00;40,00;20,00;202310-202312;12;12;3,92;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kanditsoftwarekonstr;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/oevrigetekniskvidenskab/digitalisering-og-applikationsudvikling;310762, 310462;Digitalisering og applikationsudvikling;Universitetsuddannelser;Kandidatuddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;58;5;;E2024F2025;142;93;81;202111-202311;279;48;10;9;33;Information og kommunikation;Offentlig administration, forsvar og politi;Videnservice;Øvrige brancher;80;202104-202412;72;11;;202101-202312;42;39.800;34.700;45.900;;Ingen data;;;;Ingen data;;;;;;19;40;202310-202312;19;19;4,21;202310-202312;19;19;3,84;19;19;4,11;202310-202312;202310-202312;19;19;3,79;40,0;42;19;8,0;14;83;202310-202312;19;19;4,00;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;19;19;4,32;202310-202312;17;19;3,76;202310-202312;18;19;3,72;202310-202312;19;19;4,16;202310-202312;19;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);202310-202312;19;19;3,68;5,00;0,00;37,00;37,00;21,00;202310-202312;19;19;3,00;0,00;37,00;37,00;16,00;11,00;202310-202312;19;19;4,26;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kanditsoftwarekonstr;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/oevrigetekniskvidenskab/digitalisering-og-applikationsudvikling;310762, 310462;Digitalisering og applikationsudvikling;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;58;5;;E2024F2025;142;93;81;202111-202311;279;48;10;9;33;Information og kommunikation;Offentlig administration, forsvar og politi;Videnservice;Øvrige brancher;80;202104-202412;72;11;;202101-202312;42;39.800;34.700;45.900;;Ingen data;;;;Ingen data;;;;;;19;40;202310-202312;19;19;4,21;202310-202312;19;19;3,84;19;19;4,11;202310-202312;202310-202312;19;19;3,79;40,0;42;19;8,0;14;83;202310-202312;19;19;4,00;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;19;19;4,32;202310-202312;17;19;3,76;202310-202312;18;19;3,72;202310-202312;19;19;4,16;202310-202312;19;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);202310-202312;19;19;3,68;5,00;0,00;37,00;37,00;21,00;202310-202312;19;19;3,00;0,00;37,00;37,00;16,00;11,00;202310-202312;19;19;4,26;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kanditwebkommunikation;621406;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/oevrigetekniskvidenskab/webkommunikation;318262, 316362, 626062, 318062;Webkommunikation;Universitetsuddannelser;Kandidatuddannelse;;461437;Syddansk Universitet;621;Kolding;1083;Syddanmark;202110-202409;270;10;;E2024F2025;7;60;75;202111-202311;1396;21;15;12;52;Information og kommunikation;Handel;Undervisning;Øvrige brancher;66;202104-202412;228;16;;202101-202312;143;35.800;31.600;39.400;;202104-202412;30;0;;202101-202312;20;48.700;43.350;61.500;;71;39;202310-202312;61;64;3,93;202310-202312;67;67;3,78;67;67;3,93;202310-202312;202310-202312;61;64;3,57;29,0;45;59;15,0;46;92;202310-202312;68;68;3,49;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;64;64;4,09;202310-202312;65;66;3,75;202310-202312;60;64;3,57;202310-202312;60;64;4,08;202310-202312;70;Klasseundervisning (holdundervisning);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);202310-202312;59;60;3,66;2,00;10,00;37,00;22,00;29,00;202310-202312;59;60;3,39;7,00;15,00;31,00;27,00;20,00;202310-202312;62;64;3,95;49;29;202310-202312;44;59;Jeg søgte og blev ansat efter et stillingsopslag;16;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;9;Andet;7;Jeg blev headhuntet;202310-202312;44;30;0;59;0;9;2;2;202310-202312;44;37;202310-202312;43;De kompetencer, jeg fik fra uddannelsen;Jeg har den uddannelse, som er en forudsætning for jobbet;Studiejob;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller privat virksomhed);Netværk (fagligt, privat eller formaliseret med mentor eller lignende);202310-202312;41;IT-færdigheder;Formidlingsevner;Min evne til at arbejde struktureret og overholde deadlines;Kreative og innovative kompetencer;Tilegnelse af ny viden;202310-202312;43;43;3,35;202310-202312;43;43;3,44;202310-202312;44;7;86;7;;;;;;;;;;Ingen data;
udb2-kanditwebkommunikation;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/oevrigetekniskvidenskab/webkommunikation;318262, 316362, 626062, 318062;Webkommunikation;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;270;10;;E2024F2025;7;60;75;202111-202311;1396;21;15;12;52;Information og kommunikation;Handel;Undervisning;Øvrige brancher;66;202104-202412;228;16;;202101-202312;143;35.800;31.600;39.400;;202104-202412;61;1;;202101-202312;20;48.700;43.350;61.500;;71;39;202310-202312;61;64;3,93;202310-202312;67;67;3,78;67;67;3,93;202310-202312;202310-202312;61;64;3,57;29,0;45;59;15,0;46;92;202310-202312;68;68;3,49;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;64;64;4,09;202310-202312;65;66;3,75;202310-202312;60;64;3,57;202310-202312;60;64;4,08;202310-202312;70;Klasseundervisning (holdundervisning);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);202310-202312;59;60;3,66;2,00;10,00;37,00;22,00;29,00;202310-202312;59;60;3,39;7,00;15,00;31,00;27,00;20,00;202310-202312;62;64;3,95;49;29;202310-202312;44;59;Jeg søgte og blev ansat efter et stillingsopslag;16;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;9;Andet;7;Jeg blev headhuntet;202310-202312;44;30;0;59;0;9;2;2;202310-202312;44;37;202310-202312;43;De kompetencer, jeg fik fra uddannelsen;Jeg har den uddannelse, som er en forudsætning for jobbet;Studiejob;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller privat virksomhed);Netværk (fagligt, privat eller formaliseret med mentor eller lignende);202310-202312;41;IT-færdigheder;Formidlingsevner;Min evne til at arbejde struktureret og overholde deadlines;Kreative og innovative kompetencer;Tilegnelse af ny viden;202310-202312;43;43;3,35;202310-202312;43;43;3,44;202310-202312;44;7;86;7;;;;;;;;;;Ingen data;
